date,actual,forecast,lower_80,upper_80,lower_95,upper_95
2026-04-23,-0.1726512251496004,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-24,-1.015704198021261,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-27,-0.24231163136825273,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-28,-1.2240849228309258,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-29,-0.7460647991571534,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-04-30,0.8508918595019566,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-01,2.382472768944943,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-04,2.0745526217798016,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-05,1.3694398920286233,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-06,0.5516775130555374,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-07,-1.769829715199478,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-08,0.1286787041294701,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-11,1.9569882931870453,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-12,-1.6275264884860974,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-13,-1.305686616198365,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-14,-0.28924908257010884,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-15,-0.14715965479670243,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-18,-2.659324208036651,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-19,-0.19890561028983456,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-20,0.901377149190452,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-05-21,-0.05621325351885531,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
